ID_Pedido,Data_Venda,Categoria,Preco_Unitario,Quantidade,Idade_Cliente
3972,2023-11-27 00:00:00,Eletrônicos,97.63217339286655,8.0,26.0
3973,2023-07-27 00:00:00,Casa,201.58723596620558,7.0,71.0
3974,2023-10-16 00:00:00,Eletrônicos,173.703961992341,5.0,66.0
3975,2023-07-18 00:00:00,Casa,206.9425883192365,3.0,53.0
3976,2023-06-14 00:00:00,Alimentos,134.46320324828008,3.0,59.0
3977,2023-05-10 00:00:00,Casa,168.54267727343588,5.0,53.0
3978,2023-07-08 00:00:00,csa,149.23848673591294,6.0,50.0
3979,2023-02-09 00:00:00,Alimentos,220.89288961895352,5.0,65.0
3980,2023-03-19 00:00:00,Alimentos,136.09597530243101,7.0,
3981,2023-11-12 00:00:00,Casa,204.96663032321476,2.0,57.0
3982,2023-10-17 00:00:00,Alimentos,112.10949350060596,4.0,43.0
3983,2023-10-27 00:00:00,Beleza,121.28671496819912,3.0,72.0
3984,2023-09-06 00:00:00,Casa,168.09088381082802,8.0,30.0
3985,2023-01-11 00:00:00,Eletrônicos,114.87413816056909,6.0,41.0
3986,2023-10-12 00:00:00,Alimentos,33.324964080825595,9.0,56.0
3987,2023-08-11 00:00:00,Beleza,,9.0,59.0
3988,2023-02-14 00:00:00,Eletrônicos,186.94120368432516,1.0,62.0
3989,2023-11-05 00:00:00,Casa,"R$ 133,94",5.0,59.0
3990,2023-02-25 00:00:00,Roupas,165.60434235252555,8.0,40.0
3991,2023-10-18 00:00:00,Alimentos,208.46065457733516,6.0,55.0
3992,2023-10-22 00:00:00,Alimentos,,1.0,45.0
3993,2023-09-12 00:00:00,roupa,69.40780404557471,1.0,52.0
3994,2023-04-06 00:00:00,csa,182.34251560179587,6.0,54.0
3995,2023-01-01 00:00:00,Roupas,102.4765643448892,5.0,62.0
3996,2023-05-27 00:00:00,Alimentos,92.36392800044055,8.0,34.0
3997,2023-05-06 00:00:00,Alimentos,152.4187676034519,6.0,37.0
3998,2023-07-15 00:00:00,Roupas,167.15906330419128,9.0,31.0
3999,2023-10-05 00:00:00,Casa,170.24624122881517,9.0,56.0
4000,2023-05-29 00:00:00,Eletrônicos,189.41519898182335,3.0,38.0
4001,2023-12-19 00:00:00,Casa,83.17340116123813,1.0,25.0
4002,2023-04-25 00:00:00,Alimentos,213.83257629928826,1.0,45.0
4003,2023-03-04 00:00:00,Casa,100.7955375563058,4.0,64.0
4004,2023-02-23 00:00:00,Eletrônicos,186.2922790121038,2.0,47.0
4005,2023-01-15 00:00:00,Casa,48.62966191525469,2.0,
4006,2023-07-09 00:00:00,Eletrônicos,195.57945644466355,2.0,25.0
4007,2023-07-24 00:00:00,Eletrônicos,192.20218358085214,9.0,29.0
4008,2023-08-17 00:00:00,Roupas,221.8605230918883,6.0,70.0
4009,2023-01-19 00:00:00,Casa,101.53440657115246,7.0,59.0
4010,2023-09-18 00:00:00,Beleza,220.49355880297475,4.0,38.0
4011,2023-07-04 00:00:00,Beleza,,1.0,53.0
4012,2023-12-15 00:00:00,Eletrônicos,54.19935938955143,5.0,38.0
4013,2023-09-24 00:00:00,Roupas,169.9301345095668,9.0,30.0
4014,2023-02-09 00:00:00,CASA,"R$ 129,30",8.0,57.0
4015,2023-06-22 00:00:00,Eletrônicos,160.30810638481657,8.0,52.0
4016,2023-11-01 00:00:00,Casa,,8.0,56.0
4017,2023-03-26 00:00:00,roupa,166.66566696049767,6.0,74.0
4018,2023-01-28 00:00:00,Casa,150.4732535093692,5.0,47.0
4019,2023-02-20 00:00:00,Casa,200.06344088577157,6.0,60.0
4020,2023-07-16 00:00:00,Alimentos,164.12549468068383,5.0,47.0
4021,2023-01-11 00:00:00,Eletrônicos,90.47636816184331,8.0,51.0
4022,2023-11-12 00:00:00,Beleza,159.08269668227098,7.0,45.0
4023,2023-04-25 00:00:00,Eletrônicos,156.15315915040597,3.0,32.0
4024,2023-01-15 00:00:00,Beleza,66.12787464973098,8.0,55.0
4025,2023-11-08 00:00:00,Roupas,138.48167184056672,4.0,44.0
4026,2023-09-18 00:00:00,Alimentos,220.95516556301146,7.0,68.0
4027,2023-02-08 00:00:00,Eletrônicos,194.73281059691607,5.0,33.0
4028,2023-06-12 00:00:00,Beleza,167.7724680765447,9.0,72.0
4029,2023-03-06 00:00:00,Beleza,195.35395063310372,8.0,23.0
4030,2023-08-15 00:00:00,Eletrônicos,159.59591554170876,5.0,36.0
4031,2023-03-12 00:00:00,Eletrônicos,"R$ 79,95",4.0,33.0
4032,2023-02-05 00:00:00,Beleza,167.14374541285085,9.0,57.0
4033,2023-11-21 00:00:00,Alimentos,119.5219691188901,3.0,45.0
4034,2023-07-31 00:00:00,Beleza,145.6275811739076,4.0,43.0
4035,2023-09-11 00:00:00,Beleza,188.88818577878774,2.0,19.0
4036,2023-01-22 00:00:00,Beleza,143.69799349512525,5.0,22.0
4037,Sem Data,ROUPAS,140.00988334034707,9.0,45.0
4038,2023-06-17 00:00:00,Casa,274.8749463050085,2.0,35.0
4039,2023-07-30 00:00:00,Casa,79.97075864935263,3.0,61.0
4040,2023-07-12 00:00:00,Roupas,137.77515430084867,5.0,20.0
4041,2023-06-03 00:00:00,ROUPAS,159.22340447858144,2.0,69.0
4042,2023-05-12 00:00:00,Beleza,,6.0,32.0
4043,2023-11-23 00:00:00,Casa,,5.0,63.0
4044,2023-08-14 00:00:00,Casa,166.65742766524312,5.0,59.0
4045,2023-11-12 00:00:00,Casa,"R$ 64,61",1.0,63.0
4046,2023-02-07 00:00:00,roupa,85.90680864656538,4.0,61.0
4047,2023-12-18 00:00:00,Roupas,174.18750618962886,7.0,54.0
4048,2023-04-21 00:00:00,Alimentos,115.27849319558273,3.0,68.0
4049,2023-04-02 00:00:00,Casa,172.31045416684702,1.0,33.0
4050,2023-05-22 00:00:00,Alimentos,,3.0,31.0
4051,2023-11-29 00:00:00,eletronico,115.55835606479882,8.0,27.0
4052,2023-06-01 00:00:00,Eletrônicos,166.3249694385511,2.0,42.0
4053,2023-04-24 00:00:00,Beleza,110.89877927058726,5.0,69.0
4054,2023-11-13 00:00:00,Eletrônicos,162.76244343005462,7.0,74.0
4055,2023-03-17 00:00:00,Alimentos,159.77177851650475,3.0,69.0
4056,2023-06-25 00:00:00,Beleza,132.4385888864349,1.0,22.0
4057,2023-07-31 00:00:00,Eletrônicos,148.74675774545378,7.0,40.0
4058,2023-01-14 00:00:00,Casa,143.64294545206536,6.0,60.0
4059,2023-09-12 00:00:00,Alimentos,155.99761795236282,1.0,68.0
4060,2023-09-10 00:00:00,Alimentos,86.95599165722754,3.0,52.0
4061,2023-02-28 00:00:00,Casa,,3.0,46.0
4062,2023-03-17 00:00:00,Alimentos,202.96121835043414,1.0,
4063,2023-06-09 00:00:00,Casa,150.50075521111415,7.0,55.0
4064,2023-11-01 00:00:00,Roupas,94.35208615209467,3.0,21.0
4065,2023-10-12 00:00:00,Alimentos,112.30868542375725,3.0,27.0
4066,2023-01-17 00:00:00,Roupas,113.45960627889696,8.0,26.0
4067,2023-01-30 00:00:00,Eletrônicos,211.0539114897466,4.0,42.0
4068,2023-03-11 00:00:00,ELETRONICOS,"R$ 170,66",2.0,63.0
4069,2023-10-07 00:00:00,Roupas,190.4546528062071,3.0,22.0
4070,2023-11-19 00:00:00,Roupas,,5.0,50.0
4071,2023-10-30 00:00:00,Roupas,112.55868137914376,6.0,43.0
4072,2023-02-15 00:00:00,Roupas,207.84483727137865,3.0,73.0
4073,2023-05-18 00:00:00,Alimentos,95.41306652123768,2.0,65.0
4074,2023-03-12 00:00:00,Beleza,158.57683798366807,8.0,72.0
4075,2023-09-29 00:00:00,Casa,97.60903631833756,2.0,23.0
4076,2023-11-03 00:00:00,Casa,"R$ 223,91",9.0,45.0
4077,2023-10-10 00:00:00,Beleza,89.41591819089743,9.0,29.0
4078,2023-07-15 00:00:00,Roupas,172.0626251575692,8.0,32.0
4079,2023-11-10 00:00:00,Eletrônicos,106.90386519556543,1.0,24.0
4080,2023-08-16 00:00:00,Casa,142.73536554399544,1.0,30.0
4081,2023-05-14 00:00:00,Roupas,,7.0,73.0
4082,2023-05-03 00:00:00,Alimentos,182.56383021067924,2.0,51.0
4083,2023-12-05 00:00:00,Beleza,,7.0,40.0
4084,2023-09-20 00:00:00,Eletrônicos,124.54768022358118,5.0,69.0
4085,2023-10-22 00:00:00,Eletrônicos,168.46028676301438,9.0,18.0
4086,2023-02-19 00:00:00,Roupas,122.48384657896943,3.0,43.0
4087,2023-09-16 00:00:00,Casa,134.93787967186188,2.0,52.0
4088,2023-11-09 00:00:00,Beleza,174.13318646125327,8.0,22.0
4089,2023-01-06 00:00:00,Roupas,180.2955028718565,9.0,50.0
4090,2023-12-30 00:00:00,Beleza,142.30972866037175,4.0,35.0
4091,2023-10-30 00:00:00,Casa,230.98801198354272,4.0,19.0
4092,2023-07-09 00:00:00,Casa,134.6705192387471,9.0,59.0
4093,2023-11-05 00:00:00,Alimentos,206.096240212364,5.0,41.0
4094,2023-12-21 00:00:00,Alimentos,181.4203076443178,7.0,
4095,2023-11-02 00:00:00,Roupas,161.59568212499667,6.0,53.0
4096,2023-02-01 00:00:00,Roupas,96.8610128537269,2.0,39.0
4097,2023-05-24 00:00:00,Roupas,174.71167202215983,8.0,18.0
4098,2023-10-06 00:00:00,Beleza,121.77811973392096,7.0,41.0
4099,2023-01-31 00:00:00,Beleza,157.08281587856771,9.0,53.0
4100,2023-01-10 00:00:00,Alimentos,,7.0,74.0
4101,2023-09-18 00:00:00,Casa,87.78700926326246,6.0,27.0
4102,2023-08-12 00:00:00,Alimentos,135.37327172151322,5.0,63.0
4103,2023-09-23 00:00:00,Casa,74.179117875444,3.0,41.0
4104,2023-05-21 00:00:00,Alimentos,199.71793556088582,3.0,29.0
4105,2023-11-05 00:00:00,Alimentos,221.8859145702532,6.0,40.0
4106,2023-11-19 00:00:00,Casa,56.34213025417807,6.0,43.0
4107,2023-10-27 00:00:00,Roupas,127.92552457491982,8.0,66.0
4108,2023-04-04 00:00:00,Beleza,173.65419337223955,7.0,33.0
4109,2023-06-07 00:00:00,Beleza,49.50956037006166,6.0,39.0
4110,2023-08-08 00:00:00,Roupas,117.79726451723607,9.0,
4111,2023-01-13 00:00:00,Alimentos,54.08861508634247,3.0,58.0
4112,2023-03-24 00:00:00,Beleza,179.18740521490878,3.0,55.0
4113,2023-08-26 00:00:00,Roupas,"R$ 168,42",3.0,65.0
4114,2023-07-05 00:00:00,Roupas,162.28340709409034,6.0,
4115,2023-10-21 00:00:00,Casa,134.4047140429377,6.0,65.0
4116,2023-01-19 00:00:00,Alimentos,111.24223053010186,5.0,37.0
4117,2023-11-10 00:00:00,Beleza,193.42246041521142,9.0,68.0
4118,2023-09-05 00:00:00,Eletrônicos,161.08122308855275,4.0,40.0
4119,2023-06-08 00:00:00,Eletrônicos,140.44599327856906,6.0,33.0
4120,2023-10-12 00:00:00,Eletrônicos,174.0157945260637,6.0,25.0
4121,2023-03-24 00:00:00,Eletrônicos,178.7163618307536,2.0,
4122,2023-11-04 00:00:00,Eletrônicos,46.39996911781421,3.0,46.0
4123,2023-04-15 00:00:00,Eletrônicos,,2.0,33.0
4124,2023-05-01 00:00:00,Beleza,185.68566893742315,6.0,50.0
4125,2023-05-20 00:00:00,Eletrônicos,66.27077146854523,2.0,33.0
4126,2023-01-25 00:00:00,Eletrônicos,,4.0,64.0
4127,2023-11-01 00:00:00,Beleza,158.4458739600404,4.0,70.0
4128,2023-09-21 00:00:00,csa,122.93201477913354,4.0,68.0
4129,2023-12-07 00:00:00,Beleza,38.0386619014065,7.0,31.0
4130,2023-02-25 00:00:00,Roupas,141.78840567537503,4.0,48.0
4131,2023-09-02 00:00:00,Eletrônicos,148.10127355496996,2.0,29.0
4132,2023-05-26 00:00:00,Casa,57.39287290803708,1.0,22.0
4133,2023-09-15 00:00:00,Roupas,160.1934393871777,5.0,19.0
4134,2023-06-15 00:00:00,eletronico,135.12894453779484,6.0,40.0
4135,2023-06-28 00:00:00,Eletrônicos,117.5114780936916,4.0,66.0
4136,2023-10-18 00:00:00,Eletrônicos,150.0695520008429,3.0,23.0
4137,2023-02-04 00:00:00,Casa,144.43272152726118,5.0,39.0
4138,2023-07-10 00:00:00,Eletrônicos,148.97421966456494,7.0,26.0
4139,2023-03-16 00:00:00,Casa,144.70893641484793,1.0,56.0
4140,2023-10-19 00:00:00,Roupas,151.40703673699142,7.0,31.0
4141,2023-06-24 00:00:00,Beleza,180.68733330934487,6.0,68.0
4142,2023-09-22 00:00:00,Eletrônicos,196.85107715307316,8.0,35.0
4143,2023-02-02 00:00:00,Alimentos,111.65614145884935,6.0,24.0
4144,2023-01-27 00:00:00,Casa,51.16983533179449,6.0,46.0
4145,2023-06-17 00:00:00,Beleza,140.28056455402975,2.0,18.0
4146,2023-07-31 00:00:00,Casa,205.266735915709,2.0,57.0
4147,2023-02-06 00:00:00,Casa,203.1042686862236,1.0,25.0
4148,2023-08-08 00:00:00,Eletrônicos,206.49468109455194,8.0,70.0
4149,2023-08-09 00:00:00,Beleza,109.63577470666083,5.0,46.0
4150,2023-09-08 00:00:00,Roupas,,5.0,59.0
4151,2023-07-11 00:00:00,Eletrônicos,34.35874860433485,9.0,74.0
4152,2023-03-27 00:00:00,Roupas,211.92349055807145,2.0,56.0
4153,2023-03-09 00:00:00,Alimentos,123.40224398179552,3.0,30.0
4154,2023-06-10 00:00:00,Beleza,123.96174858144948,9.0,70.0
4155,2023-06-29 00:00:00,Casa,232.24386136696245,8.0,65.0
4156,2023-10-02 00:00:00,Alimentos,110.2208528748472,1.0,60.0
4157,2023-12-11 00:00:00,Roupas,90.01295814067878,8.0,50.0
4158,2023-01-31 00:00:00,Alimentos,171.32306944992894,2.0,55.0
4159,2023-01-23 00:00:00,Roupas,156.73458965300907,7.0,33.0
4160,2023-10-25 00:00:00,Beleza,60.54920599839167,9.0,35.0
4161,2023-12-19 00:00:00,Beleza,104.11438681766029,3.0,18.0
4162,2023-01-25 00:00:00,Eletrônicos,127.25454018939647,1.0,41.0
4163,2023-04-10 00:00:00,Eletrônicos,190.74912046940204,1.0,31.0
4164,2023-09-11 00:00:00,Alimentos,75.52110435978274,4.0,71.0
4165,2023-08-21 00:00:00,Casa,244.79216867722533,6.0,45.0
4166,2023-04-16 00:00:00,Alimentos,146.4956121228028,6.0,45.0
4167,2023-10-16 00:00:00,Eletrônicos,"R$ 171,05",8.0,65.0
4168,2023-03-05 00:00:00,Casa,176.09764284325857,7.0,23.0
4169,2023-08-27 00:00:00,Roupas,109.60502583323554,7.0,60.0
4170,2023-03-01 00:00:00,Casa,214.97208528944196,1.0,33.0
4171,2023-05-05 00:00:00,Beleza,68.59759140140758,5.0,58.0
4172,2023-04-15 00:00:00,Beleza,80.52619349349196,3.0,40.0
4173,2023-08-16 00:00:00,Beleza,103.78132922759056,9.0,36.0
4174,2023-03-17 00:00:00,Eletrônicos,164.62992944564883,4.0,54.0
4175,2023-06-15 00:00:00,Beleza,172.4104174319749,3.0,30.0
4176,2023-12-27 00:00:00,Alimentos,143.889838432091,3.0,55.0
4177,2023-01-17 00:00:00,Roupas,"R$ 69,36",8.0,69.0
4178,2023-02-10 00:00:00,Casa,141.5215849501407,3.0,31.0
4179,2023-07-25 00:00:00,Alimentos,189.05070425170643,9.0,69.0
4180,2023-03-14 00:00:00,Casa,143.11208422807178,3.0,41.0
4181,2023-04-18 00:00:00,Eletrônicos,119.36369615944263,1.0,40.0
4182,2023-09-29 00:00:00,Eletrônicos,175.97975298521027,4.0,62.0
4183,2023-06-22 00:00:00,Roupas,187.52461726854995,5.0,70.0
4184,2023-07-21 00:00:00,Roupas,85.09289571070627,9.0,28.0
4185,2023-04-11 00:00:00,Beleza,84.9523668906446,3.0,58.0
4186,2023-01-28 00:00:00,Alimentos,126.82920105916901,6.0,31.0
4187,2023-12-21 00:00:00,ROUPAS,252.4502790733921,9.0,43.0
4188,2023-06-23 00:00:00,CASA,147.13601605673207,6.0,
4189,2023-12-28 00:00:00,Beleza,164.36269153923226,1.0,42.0
4190,2023-10-20 00:00:00,Beleza,183.19158789749847,,28.0
4191,2023-05-17 00:00:00,Roupas,60.72912352256759,6.0,73.0
4192,2023-08-16 00:00:00,Beleza,141.43660372736957,8.0,29.0
4193,2023-08-24 00:00:00,Beleza,166.59206582219377,5.0,40.0
4194,2023-01-15 00:00:00,Roupas,236.05492866961146,5.0,65.0
4195,2023-02-21 00:00:00,Beleza,146.91793364510792,1.0,58.0
4196,2023-06-24 00:00:00,Eletrônicos,197.42605327292978,9.0,48.0
4197,2023-01-29 00:00:00,Beleza,174.70204903525698,2.0,44.0
4198,2023-07-15 00:00:00,Casa,164.90192049196736,3.0,44.0
4199,2023-10-06 00:00:00,Casa,173.94162327897618,5.0,21.0
4200,2023-10-25 00:00:00,Casa,64.89575549035436,4.0,43.0
4201,2023-03-21 00:00:00,Beleza,169.909874314592,4.0,71.0
4202,2023-08-17 00:00:00,eletronico,174.2824155669266,4.0,24.0
4203,2023-11-29 00:00:00,Roupas,187.2892392321819,2.0,74.0
4204,2023-05-12 00:00:00,Casa,123.17214077149768,5.0,64.0
4205,2023-07-05 00:00:00,Casa,-50.0,7.0,50.0
4206,2023-09-14 00:00:00,Roupas,"R$ 200,37",6.0,61.0
4207,2023-03-07 00:00:00,Alimentos,172.6477810789824,8.0,23.0
4208,2023-05-25 00:00:00,Roupas,174.54865225105482,4.0,31.0
4209,2023-09-29 00:00:00,Roupas,120.431388679911,1.0,57.0
4210,2023-04-16 00:00:00,Roupas,119.0190757352931,5.0,22.0
4211,2023-08-25 00:00:00,Roupas,139.72847446078362,,67.0
4212,2023-02-20 00:00:00,Casa,161.85650909754347,9.0,55.0
4213,2023-01-31 00:00:00,Casa,125.11520093635563,6.0,45.0
4214,2023-06-03 00:00:00,Casa,"R$ 194,61",2.0,62.0
4215,2023-05-18 00:00:00,Alimentos,118.55355860441955,5.0,55.0
4216,2023-07-09 00:00:00,Casa,,5.0,58.0
4217,2023-11-13 00:00:00,Beleza,144.18188153046245,6.0,60.0
4218,2023-12-14 00:00:00,Alimentos,159.06270857317102,3.0,68.0
4219,2023-01-20 00:00:00,CASA,173.31742569508742,5.0,67.0
4220,2023-12-10 00:00:00,Beleza,,9.0,55.0
4221,2023-08-08 00:00:00,Beleza,229.52590172760495,4.0,39.0
4222,2023-10-11 00:00:00,Beleza,79.45155866080124,6.0,58.0
4223,2023-09-14 00:00:00,Beleza,75.18796655735667,1.0,58.0
4224,2023-10-24 00:00:00,Eletrônicos,140.90151224151302,9.0,66.0
4225,2023-09-04 00:00:00,Eletrônicos,144.82167370774937,3.0,27.0
4226,2023-04-27 00:00:00,Roupas,119.76670428146222,9.0,69.0
4227,2023-02-07 00:00:00,Alimentos,140.182442063376,5.0,72.0
4228,2023-12-24 00:00:00,Roupas,218.75215713799713,3.0,25.0
4229,2023-06-21 00:00:00,Casa,20.781016373781767,1.0,67.0
4230,2023-01-13 00:00:00,Beleza,0.8450776027827658,6.0,48.0
4231,2023-10-28 00:00:00,Alimentos,180.29178237700035,3.0,40.0
4232,2023-11-27 00:00:00,Casa,94.11045378303356,7.0,56.0
4233,2023-06-21 00:00:00,Casa,89.07228240091561,3.0,29.0
4234,2023-02-22 00:00:00,Casa,187.4229045940417,3.0,54.0
4235,2023-01-02 00:00:00,Casa,193.44625372455386,5.0,62.0
4236,2023-09-26 00:00:00,Alimentos,195.62816374570747,1.0,68.0
4237,2023-08-30 00:00:00,Alimentos,235.97213753885498,6.0,56.0
4238,2023-08-09 00:00:00,Roupas,"R$ 93,01",7.0,71.0
4239,2023-04-21 00:00:00,ROUPAS,120.91456641092249,5.0,67.0
4240,2023-07-02 00:00:00,Alimentos,173.6611482833801,8.0,60.0
4241,2023-05-25 00:00:00,Casa,203.73056112288901,8.0,41.0
4242,2023-03-24 00:00:00,Roupas,141.3296627283602,5.0,74.0
4243,2023-08-06 00:00:00,Beleza,154.0831183313034,9.0,58.0
4244,2023-08-17 00:00:00,Roupas,109.95619095751402,5.0,40.0
4245,2023-11-11 00:00:00,Eletrônicos,125.10595195100483,3.0,72.0
4246,2023-12-24 00:00:00,Roupas,75.92437958629861,5.0,31.0
4247,2023-07-01 00:00:00,Eletrônicos,"R$ 186,22",1.0,64.0
4248,2023-05-05 00:00:00,Eletrônicos,115.31358847641246,7.0,44.0
4249,2023-06-13 00:00:00,Beleza,99.2656221339062,,31.0
4250,2023-08-28 00:00:00,Casa,168.62405917315965,5.0,52.0
4251,2023-05-21 00:00:00,Alimentos,88.06941965483983,4.0,74.0
4252,2023-04-13 00:00:00,Roupas,167.67269747949368,9.0,36.0
4253,2023-09-23 00:00:00,ROUPAS,127.03694404568091,6.0,58.0
4254,2023-05-08 00:00:00,Casa,108.9442638333648,,56.0
4255,2023-06-01 00:00:00,Eletrônicos,134.69386905889553,1.0,66.0
4256,2023-02-27 00:00:00,Alimentos,174.14825146454754,5.0,40.0
4257,2023-03-01 00:00:00,Casa,237.11913938988283,4.0,56.0
4258,2023-06-04 00:00:00,CASA,103.51016451324153,9.0,42.0
4259,2023-02-11 00:00:00,Beleza,"R$ 65,29",6.0,46.0
4260,2023-03-08 00:00:00,Beleza,241.61341492177655,2.0,63.0
4261,2023-03-05 00:00:00,Roupas,130.6331754218922,9.0,43.0
4262,2023-08-27 00:00:00,Beleza,,8.0,72.0
4263,2023-05-11 00:00:00,Beleza,106.48930436170224,5.0,30.0
4264,2023-12-31 00:00:00,Eletrônicos,120.72255896753072,4.0,65.0
4265,2023-02-15 00:00:00,Casa,235.9547996310079,5.0,45.0
4266,2023-09-23 00:00:00,Beleza,118.56431512102107,3.0,24.0
4267,2023-11-02 00:00:00,Beleza,129.95675414511317,5.0,51.0
4268,2023-04-27 00:00:00,Beleza,93.49202896546856,1.0,56.0
4269,2023-09-28 00:00:00,Beleza,176.27341469676523,4.0,26.0
4270,2023-07-06 00:00:00,Beleza,105.73410194630216,1.0,52.0
4271,2023-12-12 00:00:00,Roupas,62.84875205125077,4.0,57.0
4272,2023-09-18 00:00:00,Casa,146.63078594192532,7.0,45.0
4273,2023-12-30 00:00:00,Beleza,137.8295239584393,6.0,54.0
4274,2023-03-08 00:00:00,Beleza,141.747724389376,1.0,47.0
4275,2023-07-22 00:00:00,Beleza,145.80553669250202,8.0,72.0
4276,2023-06-03 00:00:00,Alimentos,"R$ 153,31",6.0,46.0
4277,2023-10-11 00:00:00,Eletrônicos,161.3047878318381,3.0,33.0
4278,2023-01-15 00:00:00,Casa,111.58410532142506,8.0,57.0
4279,2023-09-08 00:00:00,Roupas,82.3781103872681,6.0,23.0
4280,2023-05-19 00:00:00,ELETRONICOS,200.86315463096022,9.0,59.0
4281,2023-08-11 00:00:00,Beleza,184.32034228491486,9.0,64.0
4282,2023-12-30 00:00:00,Alimentos,90.11456477274038,9.0,52.0
4283,2023-08-29 00:00:00,Casa,132.53625825353365,5.0,38.0
4284,2023-09-27 00:00:00,Beleza,155.64901110902153,2.0,51.0
4285,2023-05-08 00:00:00,Roupas,96.06910454089854,1.0,24.0
4286,2023-04-19 00:00:00,Alimentos,267.88278875137865,5.0,61.0
4287,2023-01-30 00:00:00,Casa,241.89553485715487,3.0,63.0
4288,2023-02-12 00:00:00,Alimentos,190.76572257688696,2.0,19.0
4289,2023-08-07 00:00:00,Beleza,214.82114757326667,6.0,26.0
4290,2023-06-16 00:00:00,Casa,99.49862761245781,8.0,44.0
4291,2023-02-21 00:00:00,Beleza,106.25324547358622,2.0,34.0
4292,2023-05-30 00:00:00,Alimentos,159.04049948628222,6.0,24.0
4293,2023-06-30 00:00:00,Alimentos,101.1307490679376,3.0,68.0
4294,2023-11-15 00:00:00,Beleza,138.4464248618282,9.0,73.0
4295,2023-07-29 00:00:00,Roupas,164.4472702870176,9.0,64.0
4296,2023-09-27 00:00:00,Roupas,130.21716531413747,2.0,43.0
4297,2023-10-16 00:00:00,Eletrônico ,,8.0,37.0
4298,2023-11-09 00:00:00,Casa,129.0368723750234,7.0,18.0
4299,2023-07-28 00:00:00,Eletrônicos,"R$ 135,00",3.0,34.0
4300,2023-05-26 00:00:00,csa,153.95478551554103,2.0,36.0
4301,2023-12-27 00:00:00,Alimentos,,5.0,66.0
4302,2023-07-19 00:00:00,Eletrônicos,128.60246529107417,9.0,19.0
4303,2023-02-19 00:00:00,Alimentos,86.18801454991831,7.0,73.0
4304,2023-05-10 00:00:00,Alimentos,159.76391233865544,2.0,39.0
4305,2023-02-14 00:00:00,Casa,87.07733607901359,4.0,35.0
4306,2023-01-08 00:00:00,Eletrônicos,205.29727886497164,6.0,24.0
4307,2023-09-27 00:00:00,Beleza,146.488719675075,5.0,69.0
4308,2023-07-10 00:00:00,Beleza,91.0190873128285,5.0,27.0
4309,2023-06-29 00:00:00,Alimentos,149.7438897310422,9.0,26.0
4310,2023-06-28 00:00:00,Casa,131.6434986280153,8.0,49.0
4311,2023-09-12 00:00:00,Alimentos,225.24409755301042,5.0,60.0
4312,2023-10-08 00:00:00,Alimentos,186.06652249192393,9.0,29.0
4313,2023-07-23 00:00:00,Casa,136.7264940349299,9.0,60.0
4314,2023-12-17 00:00:00,Roupas,153.32364142157724,7.0,56.0
4315,2023-08-05 00:00:00,Eletrônicos,129.08112153970745,9.0,25.0
4316,2023-11-16 00:00:00,ELETRONICOS,154.55823597374328,7.0,22.0
4317,2023-03-23 00:00:00,Eletrônicos,112.38835248718252,3.0,19.0
4318,2023-09-15 00:00:00,Casa,156.13911259800338,1.0,30.0
4319,2023-06-16 00:00:00,Roupas,,2.0,30.0
4320,2023-09-28 00:00:00,ROUPAS,108.12682175519308,4.0,58.0
4321,2023-05-01 00:00:00,Eletrônico ,200.17053330090584,8.0,26.0
4322,2023-07-26 00:00:00,Eletrônicos,178.7288238729034,7.0,67.0
4323,2023-09-26 00:00:00,Eletrônico ,125.45050273391477,3.0,48.0
4324,2023-04-30 00:00:00,Eletrônicos,232.4056267415403,7.0,69.0
4325,2023-05-10 00:00:00,Eletrônicos,104.49152181496534,7.0,74.0
4326,2023-02-04 00:00:00,Beleza,205.6460950355401,5.0,24.0
4327,2023-02-18 00:00:00,Beleza,184.04847155492297,1.0,70.0
4328,2023-05-20 00:00:00,Alimentos,106.10862746012467,6.0,71.0
4329,2023-10-27 00:00:00,Alimentos,124.14866367520165,3.0,21.0
4330,2023-11-01 00:00:00,Eletrônicos,"R$ 240,53",7.0,56.0
4331,2023-06-22 00:00:00,Casa,132.66489852607071,7.0,69.0
4332,2023-06-02 00:00:00,Beleza,98.26069446023376,5.0,33.0
4333,2023-05-30 00:00:00,Casa,134.68780622563628,5.0,61.0
4334,2023-04-02 00:00:00,Beleza,198.1340274374175,4.0,43.0
4335,2023-09-26 00:00:00,Alimentos,121.93273346927505,1.0,42.0
4336,2023-11-18 00:00:00,Alimentos,229.1326248343919,3.0,69.0
4337,2023-01-18 00:00:00,Eletrônicos,"R$ 183,90",7.0,42.0
4338,2023-12-25 00:00:00,Casa,149.8809892863854,6.0,40.0
4339,2023-11-26 00:00:00,Casa,"R$ 186,15",4.0,40.0
4340,2023-02-01 00:00:00,Alimentos,75.74457878511905,3.0,57.0
4341,2023-08-05 00:00:00,Beleza,155.12092632779041,8.0,56.0
4342,2023-01-25 00:00:00,Roupas,121.2216975736298,8.0,56.0
4343,2023-11-02 00:00:00,Eletrônicos,116.90568077618157,9.0,62.0
4344,2023-01-02 00:00:00,Roupas,222.54586980869726,8.0,38.0
4345,2023-07-15 00:00:00,Roupas,183.06731600718987,2.0,67.0
4346,2023-02-28 00:00:00,Roupas,82.46932668230478,8.0,56.0
4347,2023-11-25 00:00:00,csa,114.43671785359015,1.0,67.0
